matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
dw256A.mtx,bfp8,2480,0.006176,0.004736,0.766839,1.53548,-1,0,bfp8_blocks+bf16_residual,ok
dw256A.mtx,auto,2480,0.004416,0.003968,0.898551,1.15806,-1,0,dict_u8_lossless,ok
mhd3200b.mtx,bfp8,18316,0.00544,0.003936,0.723529,1.84789,-1,0,bfp8_blocks+bf16_residual,ok
mhd3200b.mtx,auto,18316,0.004896,0.005536,1.13072,1.84789,-1,0,bfp8_blocks+bf16_residual,ok
olm1000.mtx,bfp8,3996,0.004576,0.004576,1,1.24925,-1,0,bfp8_blocks+bf16_residual,ok
olm1000.mtx,auto,3996,0.005824,0.0056,0.961538,1.01201,-1,0,dict_u8_lossless,ok
qh768.mtx,bfp8,2934,0.005856,0.004352,0.743169,1.93456,-1,0,bfp8_blocks+bf16_residual,ok
qh768.mtx,auto,2934,0.00384,0.00384,1,1.93456,-1,0,bfp8_blocks+bf16_residual,ok
rdb2048.mtx,bfp8,12032,0.00384,0.003808,0.991667,1.48936,-1,0,bfp8_blocks+bf16_residual,ok
rdb2048.mtx,auto,12032,0.00672,0.005376,0.8,1.00399,-1,0,dict_u8_lossless,ok
rw136.mtx,bfp8,479,0.00384,0.00384,1,2,-1,0,bfp8_blocks+bf16_residual,ok
rw136.mtx,auto,479,0.00384,0.003872,1.00833,1.38413,-1,0,dict_u8_lossless,ok
tub100.mtx,bfp8,396,0.00384,0.003904,1.01667,1.24747,-1,0,bfp8_blocks+bf16_residual,ok
tub100.mtx,auto,396,0.003808,0.003936,1.03361,5.10101,-1,0,dict_u8_lossless,ok
bcsstm35.mtx,bfp8,20619,0.004192,0.005952,1.41985,1.83632,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm35.mtx,auto,20619,0.006368,0.003808,0.59799,1.83632,-1,0,bfp8_blocks+bf16_residual,ok
msc01440.mtx,bfp8,44998,0.008928,0.00736,0.824373,1.3619,-1,0,bfp8_blocks+bf16_residual,ok
msc01440.mtx,auto,44998,0.006624,0.007424,1.12077,1.3619,-1,0,bfp8_blocks+bf16_residual,ok
coater1.mtx,bfp8,19457,0.00688,0.007488,1.08837,1.81873,-1,0,bfp8_blocks+bf16_residual,ok
coater1.mtx,auto,19457,0.006752,0.006432,0.952607,1.81873,-1,0,bfp8_blocks+bf16_residual,ok
cz308.mtx,bfp8,3182,0.006912,0.006848,0.990741,1.63262,-1,0,bfp8_blocks+bf16_residual,ok
cz308.mtx,auto,3182,0.00432,0.004576,1.05926,1.63262,-1,0,bfp8_blocks+bf16_residual,ok
s2rmq4m1.mtx,bfp8,263351,0.008064,0.008352,1.03571,1.1336,-1,0,bfp8_blocks+bf16_residual,ok
s2rmq4m1.mtx,auto,263351,0.0088,0.006272,0.712727,1.1336,-1,0,bfp8_blocks+bf16_residual,ok
cti.mtx,bfp8,96464,0.007136,0.00592,0.829596,1.94209,-1,0,bfp8_blocks+bf16_residual,ok
cti.mtx,auto,96464,0.004512,0.005696,1.26241,1.00008,-1,0,dict_u8_lossless,ok
delaunay_n24.mtx,bfp8,100663202,0.96784,1.27091,1.31314,1.88324,-1,0,bfp8_blocks+bf16_residual,ok
delaunay_n24.mtx,auto,100663202,1.1487,1.26755,1.10346,1,-1,0,dict_u8_lossless,ok
hugetrace-00010.mtx,bfp8,36164358,0.546848,0.628864,1.14998,1.99763,-1,0,bfp8_blocks+bf16_residual,ok
hugetrace-00010.mtx,auto,36164358,0.609184,0.63056,1.03509,1,-1,0,dict_u8_lossless,ok
vsp_data_and_seymourl.mtx,bfp8,111732,0.010848,0.010528,0.970501,1.85593,-1,0,bfp8_blocks+bf16_residual,ok
vsp_data_and_seymourl.mtx,auto,111732,0.014496,0.010176,0.701987,1.00007,-1,0,dict_u8_lossless,ok
cavity08.mtx,bfp8,29675,0.006912,0.0072,1.04167,1.4095,-1,0,bfp8_blocks+bf16_residual,ok
cavity08.mtx,auto,29675,0.007168,0.007488,1.04464,1.4095,-1,0,bfp8_blocks+bf16_residual,ok
cavity16.mtx,bfp8,137887,0.008224,0.007904,0.961089,1.36532,-1,0,bfp8_blocks+bf16_residual,ok
cavity16.mtx,auto,137887,0.008896,0.008192,0.920863,1.36532,-1,0,bfp8_blocks+bf16_residual,ok
cavity24.mtx,bfp8,138040,0.006208,0.007968,1.28351,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
cavity24.mtx,auto,138040,0.009024,0.006272,0.695035,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
problem1.mtx,bfp8,2779,0.004064,0.005632,1.38583,1.76682,-1,0,bfp8_blocks+bf16_residual,ok
problem1.mtx,auto,2779,0.005408,0.004832,0.893491,1.76682,-1,0,bfp8_blocks+bf16_residual,ok
ex18.mtx,bfp8,71701,0.00576,0.004928,0.855556,1.52917,-1,0,bfp8_blocks+bf16_residual,ok
ex18.mtx,auto,71701,0.006112,0.006048,0.989529,1.52917,-1,0,bfp8_blocks+bf16_residual,ok
ex26.mtx,bfp8,74464,0.008224,0.006816,0.828794,1.24241,-1,0,bfp8_blocks+bf16_residual,ok
ex26.mtx,auto,74464,0.008224,0.008128,0.988327,1.24241,-1,0,bfp8_blocks+bf16_residual,ok
ex36.mtx,bfp8,53099,0.006976,0.007392,1.05963,1.75146,-1,0,bfp8_blocks+bf16_residual,ok
ex36.mtx,auto,53099,0.006176,0.007232,1.17098,1.75146,-1,0,bfp8_blocks+bf16_residual,ok
ex9.mtx,bfp8,99471,0.00752,0.007392,0.982979,1.2944,-1,0,bfp8_blocks+bf16_residual,ok
ex9.mtx,auto,99471,0.007616,0.006464,0.84874,1.2944,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_07.mtx,bfp8,1025404,0.023584,0.018944,0.803256,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_07.mtx,auto,1025404,0.024512,0.0176,0.718016,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k200_A_04.mtx,bfp8,8100804,0.093152,0.110912,1.19066,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_04.mtx,auto,8100804,0.092608,0.113952,1.23048,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_01.mtx,bfp8,27226204,0.462592,0.502528,1.08633,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_01.mtx,auto,27226204,0.46256,0.499616,1.08011,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_09.mtx,bfp8,27226204,0.46368,0.50128,1.08109,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_09.mtx,auto,27226204,0.464384,0.502592,1.08228,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_06.mtx,bfp8,64401604,1.11453,1.16698,1.04706,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_06.mtx,auto,64401604,1.11098,1.16442,1.0481,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_03.mtx,bfp8,125627004,2.14739,2.23734,1.04189,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_03.mtx,auto,125627004,2.14579,2.23219,1.04026,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600.mtx,bfp8,216902404,3.6887,3.82397,1.03667,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600.mtx,auto,216902404,3.69014,3.82554,1.03669,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_08.mtx,bfp8,216902404,3.68768,3.77808,1.02451,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_08.mtx,auto,216902404,3.68954,3.8263,1.03707,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_04.mtx,bfp8,1100592,0.015584,0.019328,1.24025,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_04.mtx,auto,1100592,0.016608,0.019104,1.15029,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_12.mtx,bfp8,1100592,0.014208,0.01888,1.32883,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_12.mtx,auto,1100592,0.01488,0.019136,1.28602,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_20.mtx,bfp8,1100592,0.015456,0.019872,1.28571,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_20.mtx,auto,1100592,0.015072,0.01968,1.30573,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_28.mtx,bfp8,1100592,0.014848,0.01888,1.27155,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_28.mtx,auto,1100592,0.013888,0.019104,1.37558,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_07.mtx,bfp8,797974,0.011744,0.014944,1.27248,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_07.mtx,auto,797974,0.012064,0.014944,1.23873,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_15.mtx,bfp8,797974,0.012672,0.0144,1.13636,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_15.mtx,auto,797974,0.013408,0.014848,1.1074,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_23.mtx,bfp8,797974,0.010432,0.015104,1.44785,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_23.mtx,auto,797974,0.012128,0.014816,1.22164,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_06.mtx,bfp8,499696,0.008864,0.010976,1.23827,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_06.mtx,auto,499696,0.009408,0.01152,1.22449,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_14.mtx,bfp8,499696,0.009408,0.01168,1.2415,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_14.mtx,auto,499696,0.008224,0.012448,1.51362,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_22.mtx,bfp8,499696,0.007936,0.009952,1.25403,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_22.mtx,auto,499696,0.009696,0.011648,1.20132,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_02.mtx,bfp8,814436,0.012896,0.01504,1.16625,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_02.mtx,auto,814436,0.012416,0.014176,1.14175,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_10.mtx,bfp8,814436,0.012512,0.015584,1.24552,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_10.mtx,auto,814436,0.012928,0.014688,1.13614,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_18.mtx,bfp8,814436,0.011424,0.014208,1.2437,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_18.mtx,auto,814436,0.011904,0.01568,1.3172,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_26.mtx,bfp8,814436,0.010624,0.014816,1.39458,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_26.mtx,auto,814436,0.01184,0.014016,1.18378,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_07.mtx,bfp8,499982,0.008128,0.011072,1.3622,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_07.mtx,auto,499982,0.009024,0.011136,1.23404,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_15.mtx,bfp8,499982,0.009728,0.012672,1.30263,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_15.mtx,auto,499982,0.009792,0.010688,1.0915,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_23.mtx,bfp8,499982,0.00912,0.011488,1.25965,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_23.mtx,auto,499982,0.008832,0.011712,1.32609,2,-1,0,bfp8_blocks+bf16_residual,ok
bloweybq.mtx,bfp8,49999,0.00384,0.003936,1.025,1.25007,-1,0,bfp8_blocks+bf16_residual,ok
bloweybq.mtx,auto,49999,0.003936,0.003904,0.99187,1.00128,-1,0,dict_u8_lossless,ok
sit100.mtx,bfp8,61046,0.003968,0.004064,1.02419,1.90293,-1,0,bfp8_blocks+bf16_residual,ok
sit100.mtx,auto,61046,0.004512,0.004224,0.93617,1.0055,-1,0,dict_u8_lossless,ok
garon1.mtx,bfp8,84723,0.007488,0.007616,1.01709,1.73278,-1,0,bfp8_blocks+bf16_residual,ok
garon1.mtx,auto,84723,0.007456,0.007712,1.03433,1.73278,-1,0,bfp8_blocks+bf16_residual,ok
wb-edu.mtx,bfp8,57156537,0.552832,0.714528,1.29249,1.72463,-1,0,bfp8_blocks+bf16_residual,ok
wb-edu.mtx,auto,57156537,0.689952,0.717728,1.04026,1,-1,0,dict_u8_lossless,ok
Goodwin_071.mtx,bfp8,1797934,0.01088,0.012544,1.15294,1.44908,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_071.mtx,auto,1797934,0.011584,0.012576,1.08564,1.44908,-1,0,bfp8_blocks+bf16_residual,ok
b2_ss.mtx,bfp8,3895,0.00448,0.003808,0.85,1.98126,-1,0,bfp8_blocks+bf16_residual,ok
b2_ss.mtx,auto,3895,0.004928,0.00576,1.16883,1.21566,-1,0,dict_u8_lossless,ok
bayer09.mtx,bfp8,11767,0.0064,0.006688,1.045,1.94145,-1,0,bfp8_blocks+bf16_residual,ok
bayer09.mtx,auto,11767,0.00512,0.007232,1.4125,1.94145,-1,0,bfp8_blocks+bf16_residual,ok
poli3.mtx,bfp8,37849,0.007936,0.007968,1.00403,1.99892,-1,0,bfp8_blocks+bf16_residual,ok
poli3.mtx,auto,37849,0.008096,0.009824,1.21344,1.99892,-1,0,bfp8_blocks+bf16_residual,ok
G14.mtx,bfp8,9388,0.008448,0.008992,1.06439,1.97806,-1,0,bfp8_blocks+bf16_residual,ok
G14.mtx,auto,9388,0.008352,0.008576,1.02682,1.00085,-1,0,dict_u8_lossless,ok
G21.mtx,bfp8,9334,0.005888,0.006144,1.04348,1.98243,-1,0,bfp8_blocks+bf16_residual,ok
G21.mtx,auto,9334,0.007904,0.008288,1.04858,1.00171,-1,0,dict_u8_lossless,ok
G29.mtx,bfp8,39980,0.006464,0.006304,0.975248,2,-1,0,bfp8_blocks+bf16_residual,ok
G29.mtx,auto,39980,0.005888,0.005888,1,1.0004,-1,0,dict_u8_lossless,ok
G36.mtx,bfp8,23532,0.00992,0.011136,1.12258,1.99082,-1,0,bfp8_blocks+bf16_residual,ok
G36.mtx,auto,23532,0.010048,0.008128,0.808917,1.00034,-1,0,dict_u8_lossless,ok
G43.mtx,bfp8,19980,0.007712,0.0072,0.93361,2,-1,0,bfp8_blocks+bf16_residual,ok
G43.mtx,auto,19980,0.005856,0.0048,0.819672,1.0004,-1,0,dict_u8_lossless,ok
G50.mtx,bfp8,12000,0.003904,0.00384,0.983607,2,-1,0,bfp8_blocks+bf16_residual,ok
G50.mtx,auto,12000,0.00464,0.004288,0.924138,1.00067,-1,0,dict_u8_lossless,ok
G58.mtx,bfp8,59140,0.010912,0.012,1.09971,1.99572,-1,0,bfp8_blocks+bf16_residual,ok
G58.mtx,auto,59140,0.015904,0.010272,0.645875,1.00014,-1,0,dict_u8_lossless,ok
G65.mtx,bfp8,32000,0.005856,0.005984,1.02186,2,-1,0,bfp8_blocks+bf16_residual,ok
G65.mtx,auto,32000,0.0056,0.005856,1.04571,1.0005,-1,0,dict_u8_lossless,ok
TEM181302.mtx,bfp8,7839010,0.028512,0.032032,1.12346,1.49282,-1,0,bfp8_blocks+bf16_residual,ok
TEM181302.mtx,auto,7839010,0.034592,0.031264,0.903793,1.49282,-1,0,bfp8_blocks+bf16_residual,ok
abb313.mtx,bfp8,1557,0.005824,0.004608,0.791209,1.49711,-1,0,bfp8_blocks+bf16_residual,ok
abb313.mtx,auto,1557,0.00528,0.005568,1.05455,1.00514,-1,0,dict_u8_lossless,ok
bcspwr01.mtx,bfp8,131,0.004992,0.004352,0.871795,1.58779,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr01.mtx,auto,131,0.00496,0.004288,0.864516,1.06107,-1,0,dict_u8_lossless,ok
bcspwr09.mtx,bfp8,6511,0.005024,0.00544,1.0828,1.98587,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr09.mtx,auto,6511,0.00592,0.003968,0.67027,1.00123,-1,0,dict_u8_lossless,ok
bcsstk07.mtx,bfp8,7860,0.006688,0.006624,0.990431,1.31565,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk07.mtx,auto,7860,0.007264,0.006528,0.898678,1.31565,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk15.mtx,bfp8,117816,0.008576,0.008288,0.966418,1.41114,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk15.mtx,auto,117816,0.007936,0.006144,0.774194,1.41114,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk26.mtx,bfp8,30336,0.005888,0.005888,1,1.39649,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk26.mtx,auto,30336,0.007616,0.00672,0.882353,1.39649,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm05.mtx,bfp8,153,0.005632,0.003456,0.613636,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm05.mtx,auto,153,0.005408,0.004672,0.863905,2.09804,-1,0,dict_u8_lossless,ok
bcsstm13.mtx,bfp8,21181,0.0064,0.006368,0.995,1.72438,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm13.mtx,auto,21181,0.008768,0.008032,0.916058,1.72438,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm26.mtx,bfp8,1922,0.005312,0.004224,0.795181,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm26.mtx,auto,1922,0.005984,0.005088,0.850267,2,-1,0,bfp8_blocks+bf16_residual,ok
bp_1200.mtx,bfp8,4726,0.008224,0.007552,0.918288,1.97863,-1,0,bfp8_blocks+bf16_residual,ok
bp_1200.mtx,auto,4726,0.007648,0.007392,0.966527,1.97863,-1,0,bfp8_blocks+bf16_residual,ok
can_1072.mtx,bfp8,12444,0.00656,0.006368,0.970732,1.64176,-1,0,bfp8_blocks+bf16_residual,ok
can_1072.mtx,auto,12444,0.006816,0.006272,0.920188,1.00064,-1,0,dict_u8_lossless,ok
can_292.mtx,bfp8,2540,0.006336,0.006112,0.964646,1.62047,-1,0,bfp8_blocks+bf16_residual,ok
can_292.mtx,auto,2540,0.00672,0.0064,0.952381,1.00315,-1,0,dict_u8_lossless,ok
can_96.mtx,bfp8,768,0.005728,0.00544,0.949721,1.25,-1,0,bfp8_blocks+bf16_residual,ok
can_96.mtx,auto,768,0.00576,0.005312,0.922222,1.01042,-1,0,dict_u8_lossless,ok
dwt_1242.mtx,bfp8,10426,0.007232,0.00544,0.752212,1.47813,-1,0,bfp8_blocks+bf16_residual,ok
dwt_1242.mtx,auto,10426,0.005504,0.005376,0.976744,1.00077,-1,0,dict_u8_lossless,ok
dwt_2680.mtx,bfp8,25026,0.005728,0.005472,0.955307,1.5195,-1,0,bfp8_blocks+bf16_residual,ok
dwt_2680.mtx,auto,25026,0.005184,0.005536,1.0679,1.00032,-1,0,dict_u8_lossless,ok
dwt_512.mtx,bfp8,3502,0.00544,0.005696,1.04706,1.56511,-1,0,bfp8_blocks+bf16_residual,ok
dwt_512.mtx,auto,3502,0.006592,0.005696,0.864078,1.00228,-1,0,dict_u8_lossless,ok
dwt_87.mtx,bfp8,541,0.005312,0.004224,0.795181,1.67468,-1,0,bfp8_blocks+bf16_residual,ok
dwt_87.mtx,auto,541,0.00576,0.00512,0.888889,1.01479,-1,0,dict_u8_lossless,ok
fs_183_6.mtx,bfp8,1000,0.006496,0.005472,0.842365,1.948,-1,0,bfp8_blocks+bf16_residual,ok
fs_183_6.mtx,auto,1000,0.006432,0.006144,0.955224,1.948,-1,0,bfp8_blocks+bf16_residual,ok
fs_760_1.mtx,bfp8,5739,0.005056,0.006304,1.24684,1.83133,-1,0,bfp8_blocks+bf16_residual,ok
fs_760_1.mtx,auto,5739,0.006048,0.005152,0.851852,1.83133,-1,0,bfp8_blocks+bf16_residual,ok
gre_1107.mtx,bfp8,5664,0.004992,0.004512,0.903846,1.93309,-1,0,bfp8_blocks+bf16_residual,ok
gre_1107.mtx,auto,5664,0.005376,0.004608,0.857143,1.01554,-1,0,dict_u8_lossless,ok
ibm32.mtx,bfp8,126,0.004608,0.003424,0.743056,1.90476,-1,0,bfp8_blocks+bf16_residual,ok
ibm32.mtx,auto,126,0.004864,0.004352,0.894737,1.06349,-1,0,dict_u8_lossless,ok
jagmesh1.mtx,bfp8,6264,0.005888,0.003744,0.63587,1.65086,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh1.mtx,auto,6264,0.006752,0.005408,0.800948,1.00128,-1,0,dict_u8_lossless,ok
jagmesh9.mtx,bfp8,9101,0.004512,0.004352,0.964539,1.70168,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh9.mtx,auto,9101,0.005312,0.00496,0.933735,1.00088,-1,0,dict_u8_lossless,ok
lnsp3937.mtx,bfp8,25407,0.005152,0.005568,1.08075,1.74102,-1,0,bfp8_blocks+bf16_residual,ok
lnsp3937.mtx,auto,25407,0.005568,0.005728,1.02874,1.74102,-1,0,bfp8_blocks+bf16_residual,ok
lshp1270.mtx,bfp8,8668,0.005472,0.005632,1.02924,1.60983,-1,0,bfp8_blocks+bf16_residual,ok
lshp1270.mtx,auto,8668,0.005056,0.0056,1.10759,1.00092,-1,0,dict_u8_lossless,ok
lshp_406.mtx,bfp8,2716,0.005312,0.005024,0.945783,1.58837,-1,0,bfp8_blocks+bf16_residual,ok
lshp_406.mtx,auto,2716,0.007136,0.00544,0.762332,1.00295,-1,0,dict_u8_lossless,ok
mbeacxc.mtx,bfp8,49920,0.01344,0.012256,0.911905,1.44543,-1,0,bfp8_blocks+bf16_residual,ok
mbeacxc.mtx,auto,49920,0.013632,0.012384,0.908451,1.44543,-1,0,bfp8_blocks+bf16_residual,ok
nos1.mtx,bfp8,1017,0.006304,0.005216,0.827411,1.40413,-1,0,bfp8_blocks+bf16_residual,ok
nos1.mtx,auto,1017,0.005216,0.005344,1.02454,1.06293,-1,0,dict_u8_lossless,ok
orani678_b.mtx,bfp8,297,0.004064,0.004224,1.03937,2,-1,0,bfp8_blocks+bf16_residual,ok
orani678_b.mtx,auto,297,0.003872,0.004032,1.04132,2.05051,-1,0,dict_u8_lossless,ok
pores_1.mtx,bfp8,180,0.005728,0.00512,0.893855,1.50556,-1,0,bfp8_blocks+bf16_residual,ok
pores_1.mtx,auto,180,0.00464,0.004256,0.917241,7.71111,-1,0,dict_u8_lossless,ok
saylr3.mtx,bfp8,3750,0.005632,0.003712,0.659091,1.76667,-1,0,bfp8_blocks+bf16_residual,ok
saylr3.mtx,auto,3750,0.004288,0.00432,1.00746,1.16,-1,0,dict_u8_lossless,ok
shl_200.mtx,bfp8,1726,0.005472,0.005504,1.00585,2,-1,0,bfp8_blocks+bf16_residual,ok
shl_200.mtx,auto,1726,0.005504,0.004288,0.77907,1.88992,-1,0,dict_u8_lossless,ok
str_400.mtx,bfp8,3157,0.006528,0.005632,0.862745,1.60247,-1,0,bfp8_blocks+bf16_residual,ok
str_400.mtx,auto,3157,0.007616,0.00544,0.714286,1.60247,-1,0,bfp8_blocks+bf16_residual,ok
west0156.mtx,bfp8,362,0.006336,0.0064,1.0101,2,-1,0,bfp8_blocks+bf16_residual,ok
west0156.mtx,auto,362,0.004768,0.003552,0.744966,4.18232,-1,0,dict_u8_lossless,ok
west2021.mtx,bfp8,7310,0.004544,0.004416,0.971831,1.96854,-1,0,bfp8_blocks+bf16_residual,ok
west2021.mtx,auto,7310,0.005696,0.005696,1,1.96854,-1,0,bfp8_blocks+bf16_residual,ok
add20.mtx,bfp8,13151,0.007456,0.008192,1.09871,1.96928,-1,0,bfp8_blocks+bf16_residual,ok
